time	V(gate)	V(n002)
5.106107142857150e-006	9.733205e-001	0.000000e+000
5.106892857142864e-006	9.636560e-001	0.000000e+000
5.107678571428578e-006	9.543003e-001	0.000000e+000
5.108464285714293e-006	9.452534e-001	0.000000e+000
5.109250000000007e-006	9.365153e-001	0.000000e+000
5.110592857142865e-006	9.222774e-001	0.000000e+000
5.111935714285721e-006	9.086558e-001	0.000000e+000
5.113278571428579e-006	8.956503e-001	0.000000e+000
5.114621428571436e-006	8.832612e-001	0.000000e+000
5.115964285714293e-006	8.714882e-001	0.000000e+000
5.117307142857150e-006	8.603315e-001	0.000000e+000
5.118650000000007e-006	8.497910e-001	0.000000e+000
5.118750000000008e-006	8.490158e-001	0.000000e+000
5.120750000000008e-006	8.343716e-001	0.000000e+000
5.122750000000008e-006	8.202090e-001	0.000000e+000
5.124750000000008e-006	8.065279e-001	0.000000e+000
5.126750000000008e-006	7.933284e-001	0.000000e+000
5.128750000000008e-006	7.806104e-001	0.000000e+000
5.130750000000008e-006	7.683740e-001	0.000000e+000
5.132750000000009e-006	7.566192e-001	0.000000e+000
5.135378571428580e-006	7.409856e-001	0.000000e+000
5.138007142857152e-006	7.245850e-001	0.000000e+000
5.140635714285724e-006	7.074176e-001	0.000000e+000
5.143264285714295e-006	6.894832e-001	0.000000e+000
5.145892857142867e-006	6.707819e-001	0.000000e+000
5.148521428571438e-006	6.513137e-001	0.000000e+000
5.151150000000010e-006	6.310786e-001	0.000000e+000
5.154378571428581e-006	6.043205e-001	0.000000e+000
5.157607142857154e-006	5.778775e-001	0.000000e+000
5.160835714285725e-006	5.517496e-001	0.000000e+000
5.164064285714296e-006	5.259367e-001	0.000000e+000
5.167292857142868e-006	5.004388e-001	0.000000e+000
5.170521428571440e-006	4.752560e-001	0.000000e+000
5.173750000000011e-006	4.503883e-001	0.000000e+000
5.177621428571440e-006	4.229904e-001	0.000000e+000
5.181492857142869e-006	3.971372e-001	0.000000e+000
5.185364285714298e-006	3.728288e-001	0.000000e+000
5.189235714285727e-006	3.500652e-001	0.000000e+000
5.193107142857156e-006	3.288463e-001	0.000000e+000
5.196978571428585e-006	3.091721e-001	0.000000e+000
5.200850000000014e-006	2.910428e-001	0.000000e+000
5.203735714285728e-006	2.782723e-001	0.000000e+000
5.206621428571443e-006	2.660389e-001	0.000000e+000
5.209507142857157e-006	2.543427e-001	0.000000e+000
5.212392857142872e-006	2.431834e-001	0.000000e+000
5.215278571428586e-006	2.325613e-001	0.000000e+000
5.218164285714301e-006	2.224763e-001	0.000000e+000
5.221050000000015e-006	2.129283e-001	0.000000e+000
5.221150000000015e-006	2.126021e-001	0.000000e+000
5.227121428571445e-006	1.943422e-001	0.000000e+000
5.233092857142873e-006	1.773289e-001	0.000000e+000
5.239064285714302e-006	1.615622e-001	0.000000e+000
5.245035714285732e-006	1.470423e-001	0.000000e+000
5.251007142857161e-006	1.337690e-001	0.000000e+000
5.256978571428590e-006	1.217423e-001	0.000000e+000
5.262950000000019e-006	1.109624e-001	0.000000e+000
5.268821428571448e-006	1.011022e-001	0.000000e+000
5.274692857142877e-006	9.192403e-002	0.000000e+000
5.280564285714306e-006	8.342789e-002	0.000000e+000
5.286435714285734e-006	7.561378e-002	0.000000e+000
5.292307142857164e-006	6.848169e-002	0.000000e+000
5.298178571428593e-006	6.203163e-002	0.000000e+000
5.304050000000022e-006	5.626360e-002	0.000000e+000
5.306821428571451e-006	5.367631e-002	0.000000e+000
5.309592857142879e-006	5.119059e-002	0.000000e+000
5.312364285714308e-006	4.880642e-002	0.000000e+000
5.315135714285736e-006	4.652382e-002	0.000000e+000
5.317907142857165e-006	4.434277e-002	0.000000e+000
5.320678571428594e-006	4.226329e-002	0.000000e+000
5.323450000000023e-006	4.028536e-002	0.000000e+000
5.323550000000023e-006	4.021531e-002	0.000000e+000
5.328578571428595e-006	3.688215e-002	0.000000e+000
5.333607142857167e-006	3.377336e-002	0.000000e+000
5.338635714285739e-006	3.088897e-002	0.000000e+000
5.343664285714310e-006	2.822896e-002	0.000000e+000
5.348692857142882e-006	2.579333e-002	0.000000e+000
5.353721428571454e-006	2.358210e-002	0.000000e+000
5.358750000000026e-006	2.159524e-002	0.000000e+000
5.363707142857168e-006	1.978719e-002	0.000000e+000
5.368664285714312e-006	1.810344e-002	0.000000e+000
5.373621428571455e-006	1.654399e-002	0.000000e+000
5.378578571428599e-006	1.510883e-002	0.000000e+000
5.383535714285741e-006	1.379797e-002	0.000000e+000
5.388492857142885e-006	1.261140e-002	0.000000e+000
5.393450000000028e-006	1.154913e-002	0.000000e+000
5.398078571428600e-006	1.063001e-002	0.000000e+000
5.402707142857172e-006	9.771829e-003	0.000000e+000
5.407335714285744e-006	8.974590e-003	0.000000e+000
5.411964285714315e-006	8.238293e-003	0.000000e+000
5.416592857142887e-006	7.562939e-003	0.000000e+000
5.421221428571459e-006	6.948526e-003	0.000000e+000
5.425850000000030e-006	6.395056e-003	0.000000e+000
5.425950000000031e-006	6.383357e-003	0.000000e+000
5.430892857142888e-006	5.839558e-003	0.000000e+000
5.435835714285746e-006	5.334102e-003	0.000000e+000
5.440778571428604e-006	4.866987e-003	0.000000e+000
5.445721428571461e-006	4.438213e-003	0.000000e+000
5.450664285714318e-006	4.047781e-003	0.000000e+000
5.455607142857176e-006	3.695691e-003	0.000000e+000
5.460550000000034e-006	3.381943e-003	0.000000e+000
5.465492857142891e-006	3.092662e-003	0.000000e+000
5.470435714285748e-006	2.823891e-003	0.000000e+000
5.475378571428606e-006	2.575630e-003	0.000000e+000
5.480321428571464e-006	2.347880e-003	0.000000e+000
5.485264285714321e-006	2.140639e-003	0.000000e+000
5.490207142857178e-006	1.953909e-003	0.000000e+000
5.495150000000036e-006	1.787689e-003	0.000000e+000
5.499878571428608e-006	1.640613e-003	0.000000e+000
5.504607142857179e-006	1.503641e-003	0.000000e+000
5.509335714285751e-006	1.376772e-003	0.000000e+000
5.514064285714323e-006	1.260006e-003	0.000000e+000
5.518792857142895e-006	1.153344e-003	0.000000e+000
5.523521428571466e-006	1.056785e-003	0.000000e+000
5.528250000000038e-006	9.703291e-004	0.000000e+000
5.528350000000038e-006	9.685384e-004	0.000000e+000
5.533307142857181e-006	8.851961e-004	0.000000e+000
5.538264285714325e-006	8.078029e-004	0.000000e+000
5.543221428571468e-006	7.363587e-004	0.000000e+000
5.548178571428611e-006	6.708637e-004	0.000000e+000
5.553135714285754e-006	6.113178e-004	0.000000e+000
5.558092857142898e-006	5.577209e-004	0.000000e+000
5.563050000000041e-006	5.100732e-004	0.000000e+000
5.568007142857184e-006	4.661538e-004	0.000000e+000
5.572964285714327e-006	4.253722e-004	0.000000e+000
5.577921428571470e-006	3.877284e-004	0.000000e+000
5.582878571428614e-006	3.532222e-004	0.000000e+000
5.587835714285757e-006	3.218538e-004	0.000000e+000
5.592792857142900e-006	2.936232e-004	0.000000e+000
5.597750000000043e-006	2.685302e-004	0.000000e+000
5.602450000000043e-006	2.465155e-004	0.000000e+000
5.607150000000044e-006	2.260102e-004	0.000000e+000
5.611850000000044e-006	2.070146e-004	0.000000e+000
5.616550000000045e-006	1.895285e-004	0.000000e+000
5.621250000000045e-006	1.735519e-004	0.000000e+000
5.625950000000046e-006	1.590848e-004	0.000000e+000
5.630650000000046e-006	1.461274e-004	0.000000e+000
5.630750000000046e-006	1.458573e-004	0.000000e+000
5.635735714285761e-006	1.332252e-004	0.000000e+000
5.640721428571476e-006	1.215001e-004	0.000000e+000
5.645707142857190e-006	1.106822e-004	0.000000e+000
5.650692857142904e-006	1.007715e-004	0.000000e+000
5.655678571428619e-006	9.176783e-005	0.000000e+000
5.660664285714334e-006	8.367131e-005	0.000000e+000
5.665650000000049e-006	7.648191e-005	0.000000e+000
5.670664285714335e-006	6.982241e-005	0.000000e+000
5.675678571428621e-006	6.364331e-005	0.000000e+000
5.680692857142907e-006	5.794461e-005	0.000000e+000
5.685707142857193e-006	5.272632e-005	0.000000e+000
5.690721428571479e-006	4.798843e-005	0.000000e+000
5.695735714285765e-006	4.373094e-005	0.000000e+000
5.700750000000051e-006	3.995386e-005	0.000000e+000
5.705364285714337e-006	3.673292e-005	0.000000e+000
5.709978571428623e-006	3.372977e-005	0.000000e+000
5.714592857142909e-006	3.094440e-005	0.000000e+000
5.719207142857196e-006	2.837682e-005	0.000000e+000
5.723821428571482e-006	2.602702e-005	0.000000e+000
5.728435714285768e-006	2.389501e-005	0.000000e+000
5.733050000000054e-006	2.198079e-005	0.000000e+000
5.733150000000054e-006	2.194016e-005	0.000000e+000
5.738350000000054e-006	1.996450e-005	0.000000e+000
5.743550000000055e-006	1.813541e-005	0.000000e+000
5.748750000000055e-006	1.645290e-005	0.000000e+000
5.753950000000055e-006	1.491697e-005	0.000000e+000
5.759150000000056e-006	1.352760e-005	0.000000e+000
5.764350000000056e-006	1.228482e-005	0.000000e+000
5.769550000000056e-006	1.118860e-005	0.000000e+000
5.774978571428628e-006	1.014052e-005	0.000000e+000
5.780407142857200e-006	9.172775e-006	0.000000e+000
5.785835714285772e-006	8.285380e-006	0.000000e+000
5.791264285714343e-006	7.478332e-006	0.000000e+000
5.796692857142915e-006	6.751631e-006	0.000000e+000
5.802121428571487e-006	6.105277e-006	0.000000e+000
5.807550000000059e-006	5.539268e-006	0.000000e+000
5.811535714285774e-006	5.149956e-006	0.000000e+000
5.815521428571489e-006	4.784059e-006	0.000000e+000
5.819507142857203e-006	4.441579e-006	0.000000e+000
5.823492857142917e-006	4.122515e-006	0.000000e+000
5.827478571428632e-006	3.826867e-006	0.000000e+000
5.831464285714347e-006	3.554636e-006	0.000000e+000
5.835450000000061e-006	3.305821e-006	0.000000e+000
5.835550000000061e-006	3.299710e-006	0.000000e+000
5.841950000000062e-006	2.940900e-006	0.000000e+000
5.848350000000062e-006	2.613159e-006	0.000000e+000
5.854750000000063e-006	2.316488e-006	0.000000e+000
5.861150000000063e-006	2.050886e-006	0.000000e+000
5.867550000000064e-006	1.816353e-006	0.000000e+000
5.873950000000064e-006	1.612890e-006	0.000000e+000
5.880350000000065e-006	1.440496e-006	0.000000e+000
5.888164285714351e-006	1.253715e-006	0.000000e+000
5.895978571428637e-006	1.085533e-006	0.000000e+000
5.903792857142923e-006	9.359489e-007	0.000000e+000
5.911607142857210e-006	8.049641e-007	0.000000e+000
5.919421428571496e-006	6.925782e-007	0.000000e+000
5.927235714285783e-006	5.987910e-007	0.000000e+000
5.935050000000069e-006	5.236026e-007	0.000000e+000
5.937950000000069e-006	4.962500e-007	0.000000e+000
5.949064285714356e-006	4.099752e-007	0.000000e+000
5.960178571428642e-006	3.344300e-007	0.000000e+000
5.971292857142929e-006	2.696143e-007	0.000000e+000
5.982407142857216e-006	2.155283e-007	0.000000e+000
5.993521428571502e-006	1.721718e-007	0.000000e+000
6.004635714285789e-006	1.395449e-007	0.000000e+000
6.015750000000075e-006	1.176475e-007	0.000000e+000
6.040350000000077e-006	7.463174e-008	0.000000e+000
6.054964285714363e-006	5.866400e-008	0.000000e+000
6.069578571428650e-006	4.500041e-008	0.000000e+000
6.084192857142937e-006	3.364097e-008	0.000000e+000
6.098807142857224e-006	2.458569e-008	0.000000e+000
6.113421428571511e-006	1.783456e-008	0.000000e+000
6.128035714285798e-006	1.338758e-008	0.000000e+000
6.142650000000084e-006	1.124476e-008	0.000000e+000
6.142750000000085e-006	1.122397e-008	0.000000e+000
6.245150000000092e-006	1.687991e-009	0.000000e+000
6.347550000000100e-006	2.538470e-010	0.000000e+000
6.449950000000108e-006	3.819650e-011	0.000000e+000
6.552350000000115e-006	5.743201e-012	0.000000e+000
6.654750000000123e-006	8.725810e-013	0.000000e+000
6.757150000000131e-006	1.428078e-013	0.000000e+000
6.859550000000138e-006	2.931607e-014	0.000000e+000
6.961950000000146e-006	1.030087e-014	0.000000e+000
7.064350000000154e-006	2.455936e-015	0.000000e+000
7.166750000000161e-006	6.288418e-016	0.000000e+000
7.269150000000169e-006	-1.048062e-015	0.000000e+000
7.371550000000177e-006	7.968069e-018	0.000000e+000
7.473950000000185e-006	-2.401249e-015	0.000000e+000
7.576350000000192e-006	5.784000e-016	0.000000e+000
7.678750000000200e-006	2.526627e-017	0.000000e+000
7.781150000000208e-006	-7.854563e-018	0.000000e+000
7.883550000000215e-006	-1.461948e-017	0.000000e+000
7.985950000000223e-006	-1.461948e-017	0.000000e+000
8.088350000000231e-006	-1.461948e-017	0.000000e+000
8.190750000000238e-006	-1.461948e-017	0.000000e+000
8.293150000000246e-006	-1.461948e-017	0.000000e+000
8.395550000000254e-006	-1.461948e-017	0.000000e+000
8.497950000000261e-006	-1.461948e-017	0.000000e+000
8.600350000000269e-006	-1.461948e-017	0.000000e+000
8.702750000000277e-006	-1.461948e-017	0.000000e+000
8.805150000000285e-006	-1.461948e-017	0.000000e+000
8.907550000000292e-006	-1.461948e-017	0.000000e+000
9.009950000000300e-006	-1.461948e-017	0.000000e+000
9.112350000000308e-006	-1.461948e-017	0.000000e+000
9.214750000000315e-006	-1.461948e-017	0.000000e+000
9.317150000000323e-006	-1.461948e-017	0.000000e+000
9.419550000000331e-006	-1.461948e-017	0.000000e+000
9.521950000000338e-006	-1.461948e-017	0.000000e+000
9.624350000000346e-006	-1.461948e-017	0.000000e+000
9.726750000000354e-006	-1.461948e-017	0.000000e+000
9.829150000000361e-006	-1.461948e-017	0.000000e+000
9.931550000000369e-006	-1.461948e-017	0.000000e+000
1.000000000000000e-005	-9.625246e-018	0.000000e+000
1.000000999999993e-005	1.631120e-003	1.000000e-002
1.000002999999978e-005	4.907530e-003	3.000000e-002
1.000006999999948e-005	1.152950e-002	7.000000e-002
1.000014999999888e-005	2.499909e-002	1.500000e-001
1.000024999999888e-005	4.221079e-002	2.500000e-001
1.000034999999888e-005	5.986550e-002	3.500000e-001
1.000044999999888e-005	7.798406e-002	4.500000e-001
1.000054999999888e-005	9.656384e-002	5.500000e-001
1.000064999999888e-005	1.156022e-001	6.500000e-001
1.000074999999888e-005	1.350965e-001	7.500000e-001
1.000084999999888e-005	1.550443e-001	8.500000e-001
1.000094999999888e-005	1.754428e-001	9.500000e-001
1.000104999999888e-005	1.962895e-001	1.050000e+000
1.000114999999888e-005	2.175819e-001	1.150000e+000
1.000124999999888e-005	2.393174e-001	1.250000e+000
1.000134999999888e-005	2.614936e-001	1.350000e+000
1.000144999999888e-005	2.841078e-001	1.450000e+000
1.000154999999888e-005	3.071577e-001	1.550000e+000
1.000164999999888e-005	3.306406e-001	1.650000e+000
1.000174999999888e-005	3.545542e-001	1.750000e+000
1.000184999999888e-005	3.788960e-001	1.850000e+000
1.000204999999888e-005	4.288543e-001	2.050000e+000
1.000224999999888e-005	4.804963e-001	2.250000e+000
1.000244999999888e-005	5.338027e-001	2.450000e+000
1.000264999999888e-005	5.887548e-001	2.650000e+000
1.000294999999888e-005	6.742272e-001	2.950000e+000
1.000324999999888e-005	7.632976e-001	3.250000e+000
1.000354999999888e-005	8.559048e-001	3.550000e+000
1.000409285714174e-005	1.033083e+000	4.092857e+000
1.000463571428459e-005	1.220481e+000	4.635714e+000
1.000517857142745e-005	1.418097e+000	5.178571e+000
1.000572142857031e-005	1.625933e+000	5.721428e+000
1.000626428571316e-005	1.843987e+000	6.264286e+000
1.000680714285602e-005	2.072261e+000	6.807143e+000
1.000734999999888e-005	2.310753e+000	7.350000e+000
1.000772999999904e-005	2.483122e+000	7.731659e+000
1.000810999999920e-005	2.659471e+000	8.112288e+000
1.000848999999936e-005	2.839802e+000	8.491889e+000
1.000886999999952e-005	3.024112e+000	8.870460e+000
1.000924999999968e-005	3.212404e+000	9.248002e+000
1.000962999999984e-005	3.404677e+000	9.624516e+000
1.001001000000000e-005	3.600930e+000	1.000000e+001
1.001057285714286e-005	3.799880e+000	1.000000e+001
1.001113571428571e-005	3.992971e+000	1.000000e+001
1.001169857142857e-005	4.180203e+000	1.000000e+001
1.001226142857143e-005	4.361575e+000	1.000000e+001
1.001282428571429e-005	4.537089e+000	1.000000e+001
1.001338714285714e-005	4.706743e+000	1.000000e+001
1.001395000000000e-005	4.870539e+000	1.000000e+001
1.001425000000000e-005	4.954847e+000	1.000000e+001
1.001435000000000e-005	4.982044e+000	1.000000e+001
1.001445000000000e-005	5.008549e+000	1.000000e+001
1.001455000000000e-005	5.034170e+000	1.000000e+001
1.001465000000000e-005	5.058701e+000	1.000000e+001
1.001475000000000e-005	5.081936e+000	1.000000e+001
1.001485000000000e-005	5.103697e+000	1.000000e+001
1.001495000000000e-005	5.123841e+000	1.000000e+001
1.001505000000000e-005	5.142279e+000	1.000000e+001
1.001515000000000e-005	5.158970e+000	1.000000e+001
1.001525000000000e-005	5.173929e+000	1.000000e+001
1.001535000000000e-005	5.187210e+000	1.000000e+001
1.001545000000000e-005	5.198902e+000	1.000000e+001
1.001555000000000e-005	5.209116e+000	1.000000e+001
1.001565000000000e-005	5.217977e+000	1.000000e+001
1.001575000000000e-005	5.225617e+000	1.000000e+001
1.001585000000000e-005	5.232165e+000	1.000000e+001
1.001595000000000e-005	5.237749e+000	1.000000e+001
1.001605000000000e-005	5.242483e+000	1.000000e+001
1.001625000000000e-005	5.249825e+000	1.000000e+001
1.001637857142857e-005	5.253073e+000	1.000000e+001
1.001650714285714e-005	5.255819e+000	1.000000e+001
1.001663571428572e-005	5.258063e+000	1.000000e+001
1.001676428571429e-005	5.259804e+000	1.000000e+001
1.001689285714286e-005	5.261042e+000	1.000000e+001
1.001702142857143e-005	5.261778e+000	1.000000e+001
1.001715000000000e-005	5.262012e+000	1.000000e+001
1.001765000000000e-005	5.260278e+000	1.000000e+001
1.001815000000000e-005	5.257267e+000	1.000000e+001
1.001865000000000e-005	5.252978e+000	1.000000e+001
1.001915000000000e-005	5.247411e+000	1.000000e+001
1.001965000000000e-005	5.240566e+000	1.000000e+001
1.002015000000000e-005	5.232442e+000	1.000000e+001
1.002065000000000e-005	5.223041e+000	1.000000e+001
1.002096428571429e-005	5.218090e+000	1.000000e+001
1.002127857142857e-005	5.213628e+000	1.000000e+001
1.002159285714286e-005	5.209657e+000	1.000000e+001
1.002190714285714e-005	5.206174e+000	1.000000e+001
1.002222142857143e-005	5.203182e+000	1.000000e+001
1.002253571428572e-005	5.200679e+000	1.000000e+001
1.002285000000000e-005	5.198667e+000	1.000000e+001
1.002342142857143e-005	5.196414e+000	1.000000e+001
1.002399285714286e-005	5.194597e+000	1.000000e+001
1.002456428571429e-005	5.193214e+000	1.000000e+001
1.002513571428572e-005	5.192266e+000	1.000000e+001
1.002570714285715e-005	5.191752e+000	1.000000e+001
1.002627857142857e-005	5.191673e+000	1.000000e+001
1.002685000000000e-005	5.192029e+000	1.000000e+001
1.002776428571429e-005	5.192397e+000	1.000000e+001
1.002867857142857e-005	5.192894e+000	1.000000e+001
1.002959285714286e-005	5.193520e+000	1.000000e+001
1.003050714285715e-005	5.194277e+000	1.000000e+001
1.003142142857143e-005	5.195163e+000	1.000000e+001
1.003233571428572e-005	5.196179e+000	1.000000e+001
1.003325000000000e-005	5.197324e+000	1.000000e+001
1.003335000000000e-005	5.197453e+000	1.000000e+001
1.003406428571429e-005	5.198331e+000	1.000000e+001
1.003477857142857e-005	5.199368e+000	1.000000e+001
1.003549285714286e-005	5.200565e+000	1.000000e+001
1.003620714285714e-005	5.201920e+000	1.000000e+001
1.003692142857143e-005	5.203434e+000	1.000000e+001
1.003763571428572e-005	5.205108e+000	1.000000e+001
1.003835000000000e-005	5.206940e+000	1.000000e+001
1.003855000000000e-005	5.208953e+000	1.000000e+001
1.003865000000000e-005	5.210894e+000	1.000000e+001
1.003875000000000e-005	5.213607e+000	1.000000e+001
1.003885000000000e-005	5.217142e+000	1.000000e+001
1.003895000000000e-005	5.221509e+000	1.000000e+001
1.003905000000000e-005	5.226687e+000	1.000000e+001
1.003915000000000e-005	5.232632e+000	1.000000e+001
1.003925000000000e-005	5.239284e+000	1.000000e+001
1.003935000000000e-005	5.246574e+000	1.000000e+001
1.003945000000000e-005	5.254429e+000	1.000000e+001
1.003955000000000e-005	5.262775e+000	1.000000e+001
1.003965000000000e-005	5.271545e+000	1.000000e+001
1.003975000000000e-005	5.280672e+000	1.000000e+001
1.003985000000000e-005	5.290100e+000	1.000000e+001
1.003995000000000e-005	5.299777e+000	1.000000e+001
1.004005000000000e-005	5.309658e+000	1.000000e+001
1.004015000000000e-005	5.319708e+000	1.000000e+001
1.004035000000000e-005	5.340190e+000	1.000000e+001
1.004055000000000e-005	5.361033e+000	1.000000e+001
1.004075000000000e-005	5.382108e+000	1.000000e+001
1.004105000000000e-005	5.413979e+000	1.000000e+001
1.004135000000000e-005	5.446005e+000	1.000000e+001
1.004165000000000e-005	5.478082e+000	1.000000e+001
1.004189285714286e-005	5.504070e+000	1.000000e+001
1.004213571428572e-005	5.529983e+000	1.000000e+001
1.004237857142857e-005	5.555821e+000	1.000000e+001
1.004262142857143e-005	5.581583e+000	1.000000e+001
1.004286428571429e-005	5.607269e+000	1.000000e+001
1.004310714285715e-005	5.632880e+000	1.000000e+001
1.004335000000000e-005	5.658415e+000	1.000000e+001
1.004372142857143e-005	5.697238e+000	1.000000e+001
1.004409285714286e-005	5.735772e+000	1.000000e+001
1.004446428571429e-005	5.774017e+000	1.000000e+001
1.004483571428572e-005	5.811974e+000	1.000000e+001
1.004520714285715e-005	5.849642e+000	1.000000e+001
1.004557857142857e-005	5.887020e+000	1.000000e+001
1.004595000000000e-005	5.924110e+000	1.000000e+001
1.004652142857143e-005	5.980548e+000	1.000000e+001
1.004709285714286e-005	6.036265e+000	1.000000e+001
1.004766428571429e-005	6.091261e+000	1.000000e+001
1.004823571428572e-005	6.145536e+000	1.000000e+001
1.004880714285715e-005	6.199089e+000	1.000000e+001
1.004937857142857e-005	6.251922e+000	1.000000e+001
1.004995000000000e-005	6.304034e+000	1.000000e+001
1.005085000000000e-005	6.384621e+000	1.000000e+001
1.005175000000000e-005	6.463564e+000	1.000000e+001
1.005265000000000e-005	6.540861e+000	1.000000e+001
1.005355000000000e-005	6.616513e+000	1.000000e+001
1.005445000000000e-005	6.690520e+000	1.000000e+001
1.005535000000000e-005	6.762883e+000	1.000000e+001
1.005625000000000e-005	6.833600e+000	1.000000e+001
1.005770714285715e-005	6.944666e+000	1.000000e+001
1.005916428571429e-005	7.052158e+000	1.000000e+001
1.006062142857143e-005	7.156074e+000	1.000000e+001
1.006207857142858e-005	7.256416e+000	1.000000e+001
1.006353571428572e-005	7.353184e+000	1.000000e+001
1.006499285714286e-005	7.446376e+000	1.000000e+001
1.006645000000000e-005	7.535994e+000	1.000000e+001
1.006890714285715e-005	7.679408e+000	1.000000e+001
1.007136428571429e-005	7.815510e+000	1.000000e+001
1.007382142857143e-005	7.944299e+000	1.000000e+001
1.007627857142858e-005	8.065776e+000	1.000000e+001
1.007873571428572e-005	8.179940e+000	1.000000e+001
1.008119285714286e-005	8.286792e+000	1.000000e+001
1.008365000000001e-005	8.386332e+000	1.000000e+001
1.008736428571429e-005	8.524979e+000	1.000000e+001
1.009107857142858e-005	8.653738e+000	1.000000e+001
1.009479285714286e-005	8.772607e+000	1.000000e+001
1.009850714285715e-005	8.881587e+000	1.000000e+001
1.010222142857144e-005	8.980678e+000	1.000000e+001
1.010593571428572e-005	9.069879e+000	1.000000e+001
1.010965000000001e-005	9.149192e+000	1.000000e+001
1.011336428571429e-005	9.222308e+000	1.000000e+001
1.011707857142858e-005	9.290207e+000	1.000000e+001
1.012079285714287e-005	9.352890e+000	1.000000e+001
1.012450714285715e-005	9.410355e+000	1.000000e+001
1.012822142857144e-005	9.462605e+000	1.000000e+001
1.013193571428573e-005	9.509637e+000	1.000000e+001
1.013565000000001e-005	9.551453e+000	1.000000e+001
1.013575000000001e-005	9.552555e+000	1.000000e+001
1.013946428571429e-005	9.591010e+000	1.000000e+001
1.014317857142858e-005	9.626721e+000	1.000000e+001
1.014689285714287e-005	9.659688e+000	1.000000e+001
1.015060714285715e-005	9.689911e+000	1.000000e+001
1.015432142857144e-005	9.717389e+000	1.000000e+001
1.015803571428573e-005	9.742124e+000	1.000000e+001
1.016175000000001e-005	9.764114e+000	1.000000e+001
1.016546428571430e-005	9.784388e+000	1.000000e+001
1.016917857142858e-005	9.803215e+000	1.000000e+001
1.017289285714287e-005	9.820595e+000	1.000000e+001
1.017660714285716e-005	9.836528e+000	1.000000e+001
1.018032142857144e-005	9.851014e+000	1.000000e+001
1.018403571428573e-005	9.864054e+000	1.000000e+001
1.018775000000001e-005	9.875648e+000	1.000000e+001
1.019146428571430e-005	9.886335e+000	1.000000e+001
1.019517857142859e-005	9.896260e+000	1.000000e+001
1.019889285714287e-005	9.905422e+000	1.000000e+001
1.020260714285716e-005	9.913822e+000	1.000000e+001
1.020632142857144e-005	9.921459e+000	1.000000e+001
1.021003571428573e-005	9.928334e+000	1.000000e+001
1.021375000000002e-005	9.934445e+000	1.000000e+001
1.021722142857144e-005	9.939737e+000	1.000000e+001
1.022069285714287e-005	9.944670e+000	1.000000e+001
1.022416428571430e-005	9.949246e+000	1.000000e+001
1.022763571428573e-005	9.953463e+000	1.000000e+001
1.023110714285716e-005	9.957321e+000	1.000000e+001
1.023457857142859e-005	9.960822e+000	1.000000e+001
1.023805000000002e-005	9.963964e+000	1.000000e+001
1.023815000000002e-005	9.964053e+000	1.000000e+001
1.024186428571430e-005	9.967143e+000	1.000000e+001
1.024557857142859e-005	9.970012e+000	1.000000e+001
1.024929285714288e-005	9.972660e+000	1.000000e+001
1.025300714285716e-005	9.975088e+000	1.000000e+001
1.025672142857145e-005	9.977296e+000	1.000000e+001
1.026043571428573e-005	9.979283e+000	1.000000e+001
1.026415000000002e-005	9.981050e+000	1.000000e+001
1.026786428571431e-005	9.982679e+000	1.000000e+001
1.027157857142859e-005	9.984191e+000	1.000000e+001
1.027529285714288e-005	9.985588e+000	1.000000e+001
1.027900714285716e-005	9.986868e+000	1.000000e+001
1.028272142857145e-005	9.988032e+000	1.000000e+001
1.028643571428574e-005	9.989079e+000	1.000000e+001
1.029015000000002e-005	9.990010e+000	1.000000e+001
1.029386428571431e-005	9.990869e+000	1.000000e+001
1.029757857142859e-005	9.991666e+000	1.000000e+001
1.030129285714288e-005	9.992402e+000	1.000000e+001
1.030500714285717e-005	9.993077e+000	1.000000e+001
1.030872142857145e-005	9.993691e+000	1.000000e+001
1.031243571428574e-005	9.994243e+000	1.000000e+001
1.031615000000002e-005	9.994734e+000	1.000000e+001
1.031962142857145e-005	9.995159e+000	1.000000e+001
1.032309285714288e-005	9.995555e+000	1.000000e+001
1.032656428571431e-005	9.995923e+000	1.000000e+001
1.033003571428574e-005	9.996261e+000	1.000000e+001
1.033350714285717e-005	9.996571e+000	1.000000e+001
1.033697857142860e-005	9.996852e+000	1.000000e+001
1.034045000000003e-005	9.997105e+000	1.000000e+001
1.034055000000002e-005	9.997112e+000	1.000000e+001
1.034426428571431e-005	9.997361e+000	1.000000e+001
1.034797857142860e-005	9.997591e+000	1.000000e+001
1.035169285714288e-005	9.997804e+000	1.000000e+001
1.035540714285717e-005	9.997999e+000	1.000000e+001
1.035912142857145e-005	9.998176e+000	1.000000e+001
1.036283571428574e-005	9.998336e+000	1.000000e+001
1.036655000000003e-005	9.998478e+000	1.000000e+001
1.037026428571431e-005	9.998609e+000	1.000000e+001
1.037397857142860e-005	9.998730e+000	1.000000e+001
1.037769285714288e-005	9.998842e+000	1.000000e+001
1.038140714285717e-005	9.998945e+000	1.000000e+001
1.038512142857146e-005	9.999038e+000	1.000000e+001
1.038883571428574e-005	9.999122e+000	1.000000e+001
1.039255000000003e-005	9.999197e+000	1.000000e+001
1.039627857142860e-005	9.999267e+000	1.000000e+001
1.040000714285717e-005	9.999331e+000	1.000000e+001
1.040373571428574e-005	9.999390e+000	1.000000e+001
