"Time","3ph Meter:Measured voltage:1","3ph Meter:Measured voltage:2","3ph Meter:Measured voltage:3"
0.0010005454197059489,0,100,-100
0.0010329712877016495,0,100,-100
0.0010329712877016795,-100,100,0
0.0010414847197355486,-100,100,0
0.0010414847197355785,0,0,0
0.0010499999999999702,0,0,0
0.0010500000000000002,0,0,0
0.0010586166765755836,0,0,0
0.0010586166765756148,-100,100,0
0.0010667775116862841,-100,100,0
0.0010667775116863154,0,100,-100
0.0010996043397167921,0,100,-100
0.0010996043397168234,0,0,0
0.0010999999999999688,0,0,0
0.0011000000000000001,0,0,0
0.0011003945612260225,0,0,0
0.0011003945612260613,0,100,-100
0.0011337171263720398,0,100,-100
0.0011337171263720723,-100,100,0
0.0011408898260358523,-100,100,0
0.0011408898260358848,0,0,0
0.0011499999999999672,0,0,0
0.00115,0,0,0
0.0011592215908644238,0,0,0
0.001159221590864458,-100,100,0
0.0011660453570749255,-100,100,0
0.0011660453570749598,0,100,-100
0.0011997315001772647,0,100,-100
0.001199731500177299,0,0,0
0.0011999999999999661,0,0,0
0.0012000000000000001,0,0,0
0.0012002678844107583,0,0,0
0.0012002678844107938,0,100,-100
0.0012344541695484923,0,100,-100
0.0012344541695485278,-100,100,0
0.0012402795327303353,-100,100,0
0.0012402795327303708,0,0,0
0.0012499999999999645,0,0,0
0.00125,0,0,0
0.0012598423645325877,0,0,0
0.0012598423645326245,-100,100,0
0.0012653218480879395,-100,100,0
0.0012653218480879764,0,100,-100
0.0012998341694086661,0,100,-100
0.0012998341694087029,0,0,0
0.0012999999999999633,0,0,0
0.0013000000000000002,0,0,0
0.0013001655314659373,0,0,0
0.0013001655314659754,0,100,-100
0.0013351816761647979,0,100,-100
0.0013351816761648361,-100,100,0
0.0013396544380308995,-100,100,0
0.0013396544380309377,0,0,0
0.0013499999999999617,0,0,0
0.0013500000000000001,0,0,0
0.001360478380685125,0,0,0
0.0013604783806851648,-100,100,0
0.0013646076858066767,-100,100,0
0.0013646076858067166,0,100,-100
0.0013999122638111783,0,100,-100
0.0013999122638112182,0,0,0
0.0013999999999999601,0,0,0
0.0014,0,0,0
0.0014000876209433249,0,0,0
0.0014000876209433661,0,100,-100
0.0014358989154022992,0,100,-100
0.0014358989154023404,-100,100,0
0.0014390151536810361,-100,100,0
0.0014390151536810773,0,0,0
0.0014499999999999589,0,0,0
0.0014500000000000001,0,0,0
0.0014611290062435417,0,0,0
0.0014611290062435842,-100,100,0
0.0014639035628750744,-100,100,0
0.0014639035628751169,0,100,-100
0.0014999657242785311,0,100,-100
0.0014999657242785736,0,0,0
0.0014999999999999573,0,0,0
0.0015,0,0,0
0.0015000342475552505,0,0,0
0.0015000342475552948,0,100,-100
0.0015366051674624332,0,100,-100
0.0015366051674624774,-100,100,0
0.0015383623043732167,-100,100,0
0.0015383623043732609,0,0,0
0.0015499999999999561,0,0,0
0.0015500000000000002,0,0,0
0.0015617935925910662,0,0,0
0.0015617935925911117,-100,100,0
0.0015632101628632556,-100,100,0
0.0015632101628633031,0,100,-100
0.0015999945161848485,0,100,-100
0.0015999945161848941,0,0,0
0.0015999999999999545,0,0,0
0.0016000000000000001,0,0,0
0.0016000054820114538,0,0,0
0.0016000054820115006,0,100,-100
0.0016372997243249731,0,100,-100
0.0016372997243250199,-100,100,0
0.0016376965271572732,-100,100,0
0.0016376965271573429,0,0,0
0.0016499999999999532,0,0,0
0.00165,0,0,0
0.0016624714762380956,0,0,0
0.0016624714762381429,-100,100,0
0.0016625281596373311,-100,100,0
0.0016625281596373783,0,100,-100
0.001666666666666618,0,100,-100
0.0016666666666666653,0,100,-100
0.0016999986293468412,0,100,-100
0.0016999986293468894,0,0,0
0.0016999999999999518,0,0,0
0.0017000000000000001,0,0,0
0.0017000013708786128,0,0,0
0.0017000013708786627,0,100,-100
0.0017370184708406765,0,100,-100
0.0017370184708407263,100,0,-100
0.0017379818904906695,100,0,-100
0.0017379818904907193,0,0,0
0.0017499999999999504,0,0,0
0.00175,0,0,0
0.0017618582167349232,0,0,0
0.0017618582167349744,100,0,-100
0.0017631619795066226,100,0,-100
0.0017631619795066913,0,100,-100
0.0017999780779618063,0,100,-100
0.0017999780779618575,0,0,0
0.001799999999999949,0,0,0
0.0018000000000000002,0,0,0
0.0018000219364627925,0,0,0
0.0018000219364628449,0,100,-100
0.0018363287953807564,0,100,-100
0.0018363287953808089,100,0,-100
0.0018386509837073305,100,0,-100
0.001838650983707383,0,0,0
0.0018499999999999476,0,0,0
0.0018500000000000001,0,0,0
0.0018612009867480391,0,0,0
0.0018612009867480933,100,0,-100
0.0018638644112333035,100,0,-100
0.0018638644112333577,0,100,-100
0.0018999329005214604,0,100,-100
0.0018999329005215146,0,0,0
0.001899999999999946,0,0,0
0.0019,0,0,0
0.00190006717671573,0,0,0
0.0019000671767157855,0,100,-100
0.0019356281712697774,0,100,-100
0.001935628171269833,100,0,-100
0.0019393063356789961,100,0,-100
0.0019393063356790516,0,0,0
0.0019499999999999446,0,0,0
0.0019500000000000001,0,0,0
0.0019605571107127718,0,0,0
0.001960557110712829,100,0,-100
0.0019645780674897762,100,0,-100
0.0019645780674898334,0,100,-100
0.0019998631597022754,0,100,-100
0.0019998631597023327,0,0,0
0.0019999999999999432,0,0,0
0.002,0,0,0
0.0020001370651644679,0,0,0
0.002000137065164526,0,100,-100
0.0020349172789130066,0,100,-100
0.0020349172789130648,100,0,-100
0.0020399472927563381,100,0,-100
0.0020399472927563962,0,0,0
0.0020499999999999421,0,0,0
0.0020500000000000002,0,0,0
0.0020599272175068069,0,0,0
0.0020599272175068667,100,0,-100
0.0020653022323201308,100,0,-100
0.0020653022323201906,0,100,-100
0.0020997689422327616,0,100,-100
0.0020997689422328214,0,0,0
0.0020999999999999405,0,0,0
0.0021000000000000003,0,0,0
0.0021002315508655521,0,0,0
0.0021002315508656128,0,100,-100
0.0021341968080002072,0,100,-100
0.0021341968080002679,100,0,-100
0.0021405732166087537,100,0,-100
0.0021405732166088144,0,0,0
0.0021499999999999389,0,0,0
0.00215,0,0,0
0.0021593119232552098,0,0,0
0.0021593119232552723,100,0,-100
0.002166036178493886,100,0,-100
0.0021660361784939484,0,100,-100
0.0021996503587377106,0,100,-100
0.002199650358737773,0,0,0
0.0021999999999999377,0,0,0
0.0022000000000000001,0,0,0
0.0022003505583836074,0,0,0
0.0022003505583836716,0,100,-100
0.0022334674568712026,0,100,-100
0.0022334674568712668,100,0,-100
0.0022411834848763365,100,0,-100
0.0022411834848764006,0,0,0
0.0022499999999999365,0,0,0
0.0022500000000000003,0,0,0
0.0022587118307445951,0,0,0
0.0022587118307446602,100,0,-100
0.0022667791682739599,100,0,-100
0.0022667791682740249,0,100,-100
0.0022995075435602017,0,100,-100
0.0022995075435602668,0,0,0
0.0022999999999999345,0,0,0
0.0023,0,0,0
0.0023004939877947798,0,0,0
0.0023004939877948483,0,100,-100
0.0023327299318762129,0,100,-100
0.0023327299318762797,100,0,-100
0.0023417774918015324,100,0,-100
0.0023417774918015992,0,0,0
0.0023499999999999333,0,0,0
0.0023500000000000001,0,0,0
0.0023581275288465458,0,0,0
0.0023581275288466143,100,0,-100
0.0023675304541987087,100,0,-100
0.0023675304541987772,0,100,-100
0.0023993406545616408,0,100,-100
0.002399340654561715,0,0,0
0.0023999999999999321,0,0,0
0.0024000000000000002,0,0,0
0.0024006617147152706,0,0,0
0.0024006617147153677,0,100,-100
0.0024319849467305463,0,100,-100
0.0024319849467306157,100,0,-100
0.0024423546488398576,100,0,-100
0.002442354648839927,0,0,0
0.0024499999999999301,0,0,0
0.0024499999999999999,0,0,0
0.0024575595919508241,0,0,0
0.0024575595919508952,100,0,-100
0.0024682892798766321,100,0,-100
0.0024682892798767032,0,100,-100
0.0024991498729003262,0,100,-100
0.0024991498729004251,0,0,0
0.0024999999999999289,0,0,0
0.0025000000000000001,0,0,0
0.002500853590355321,0,0,0
0.0025008535903554082,0,100,-100
0.0025312332218649109,0,100,-100
0.0025312332218649838,100,0,-100
0.0025429143852483149,100,0,-100
0.0025429143852483877,0,0,0
0.0025499999999999278,0,0,0
0.0025500000000000002,0,0,0
0.0025570085794083658,0,0,0
0.0025570085794084396,100,0,-100
0.0025690548807931332,100,0,-100
0.0025690548807932069,0,100,-100
0.0025989354027890024,0,100,-100
0.0025989354027890865,0,0,0
0.0025999999999999266,0,0,0
0.0026000000000000003,0,0,0
0.002601069441598739,0,0,0
0.0026010694415988145,0,100,-100
0.002630475483771657,0,100,-100
0.0026304754837717325,100,0,-100
0.0026434561486523315,100,0,-100
0.002643456148652407,0,0,0
0.0026499999999999246,0,0,0
0.00265,0,0,0
0.0026564750349852596,0,0,0
0.002656475034985336,100,0,-100
0.0026698264851283482,100,0,-100
0.0026698264851284246,0,100,-100
0.0026986974712319427,0,100,-100
0.0026986974712320476,0,0,0
0.0026999999999999234,0,0,0
0.0027000000000000001,0,0,0
0.002701309071108157,0,0,0
0.002701309071108235,0,100,-100
0.0027297124643468795,0,100,-100
0.0027297124643469576,100,0,-100
0.0027439794055887389,100,0,-100
0.002743979405588817,0,0,0
0.0027499999999999222,0,0,0
0.0027500000000000003,0,0,0
0.002755959486327265,0,0,0
0.0027559594863273448,100,0,-100
0.0027706033145844353,100,0,-100
0.0027706033145845151,0,100,-100
0.0027984363277416447,0,100,-100
0.0027984363277417245,0,0,0
0.0027999999999999202,0,0,0
0.0028,0,0,0
0.0028015722574563245,0,0,0
0.0028015722574564052,0,100,-100
0.0028289449002295111,0,100,-100
0.0028289449002295917,100,0,-100
0.0028444836420262339,100,0,-100
0.0028444836420263146,0,0,0
0.002849999999999919,0,0,0
0.0028500000000000001,0,0,0
0.0028554624444366403,0,0,0
0.0028554624444367227,100,0,-100
0.0028713845852219792,100,0,-100
0.0028713845852220616,0,100,-100
0.0028981522440367476,0,100,-100
0.00289815224403683,0,0,0
0.0028999999999999178,0,0,0
0.0029000000000000002,0,0,0
0.00290185875528366,0,0,0
0.0029018587552837442,0,100,-100
0.0029281735321370983,0,100,-100
0.0029281735321371825,100,0,-100
0.00294496836386132,100,0,-100
0.0029449683638614042,0,0,0
0.0029499999999999162,0,0,0
0.0029499999999999999,0,0,0
0.0029549844031607699,0,0,0
0.0029549844031608549,100,0,-100
0.0029721695083033827,100,0,-100
0.0029721695083034677,0,100,-100
0.0029978455137199822,0,100,-100
0.0029978455137200672,0,0,0
0.0029999999999999146,0,0,0
0.0030000000000000001,0,0,0
0.0030021682954816708,0,0,0
0.0030021682954817575,0,100,-100
0.0030273991041991862,0,100,-100
0.003027399104199273,100,0,-100
0.0030454330973903759,100,0,-100
0.0030454330973904626,0,0,0
0.0030499999999999135,0,0,0
0.0030500000000000002,0,0,0
0.0030545258386933034,0,0,0
0.0030545258386933919,100,0,-100
0.0030729572911435275,100,0,-100
0.003072957291143616,0,100,-100
0.0030975164519382778,0,100,-100
0.0030975164519383663,0,0,0
0.0030999999999999123,0,0,0
0.0031000000000000003,0,0,0
0.0031025005854030305,0,0,0
0.0031025005854031199,0,100,-100
0.0031266223632890771,0,100,-100
0.003126622363289202,100,0,-100
0.0031458773897563366,100,0,-100
0.003145877389756426,0,0,0
0.0031499999999999107,0,0,0
0.00315,0,0,0
0.0031540872090885757,0,0,0
0.0031540872090886668,100,0,-100
0.0031737471379651404,100,0,-100
0.0031737471379652666,0,100,-100
0.0031971653950243531,0,100,-100
0.0031971653950244442,0,0,0
0.0031999999999999091,0,0,0
0.0032000000000000002,0,0,0
0.0032028553090975333,0,0,0
0.0032028553090976252,0,100,-100
0.0032258440583528688,0,100,-100
0.0032258440583529608,100,0,-100
0.0032463008093711501,100,0,-100
0.003246300809371242,0,0,0
0.0032499999999999079,0,0,0
0.0032500000000000003,0,0,0
0.003253668953790239,0,0,0
0.0032536689537903327,100,0,-100
0.0032745382507587883,100,0,-100
0.003274538250758882,0,100,-100
0.0032967927001215629,0,100,-100
0.0032967927001216566,0,0,0
0.0032999999999999063,0,0,0
0.0033,0,0,0
0.0033032321275745357,0,0,0
0.0033032321275746311,0,100,-100
0.0033250649397384069,0,100,-100
0.0033250649397385023,100,0,-100
0.0033467029463122378,100,0,-100
0.0033467029463123332,0,0,0
0.0033499999999999047,0,0,0
0.0033500000000000001,0,0,0
0.0033532714931729978,0,0,0
0.0033532714931730941,100,0,-100
0.0033753298301454904,100,0,-100
0.0033753298301455867,0,100,-100
0.0033963987447906247,0,100,-100
0.003396398744790721,0,0,0
0.0033999999999999035,0,0,0
0.0034000000000000002,0,0,0
0.0034036306790918348,0,0,0
0.0034036306790919328,0,100,-100
0.0034242857585223448,0,100,-100
0.0034242857585224428,100,0,-100
0.0034470834126935379,100,0,-100
0.0034470834126936359,0,0,0
0.0034499999999999024,0,0,0
0.0034500000000000004,0,0,0
0.0034528952281005199,0,0,0
0.0034528952281006197,100,0,-100
0.003476121076241373,100,0,-100
0.0034761210762415096,0,100,-100
0.0034959839266013155,0,100,-100
0.0034959839266014152,0,0,0
0.0034999999999999008,0,0,0
0.0035000000000000001,0,0,0
0.0035040505794705361,0,0,0
0.0035040505794706367,0,100,-100
0.003523507265837647,0,100,-100
0.0035235072658377498,100,0,-100
0.0035474418430109116,100,0,-100
0.0035474418430110123,0,0,0
0.0035499999999998992,0,0,0
0.0035500000000000002,0,0,0
0.0035525405394971846,0,0,0
0.003552540539497287,100,0,-100
0.003576911189523406,100,0,-100
0.0035769111895235083,0,100,-100
0.0035955486627067749,0,100,-100
0.0035955486627068773,0,0,0
0.003599999999999898,0,0,0
0.0036000000000000003,0,0,0
0.0036044914224357552,0,0,0
0.0036044914224358593,0,100,-100
0.0036227302122001132,0,100,-100
0.0036227302122002173,100,0,-100
0.0036477778944610613,100,0,-100
0.0036477778944611653,0,0,0
0.0036499999999998964,0,0,0
0.00365,0,0,0
0.0036522077879368852,0,0,0
0.0036522077879369902,100,0,-100
0.0036776993716937235,100,0,-100
0.0036776993716938285,0,100,-100
0.0036950933894039631,0,100,-100
0.003695093389404068,0,0,0
0.0036999999999998952,0,0,0
0.0037000000000000002,0,0,0
0.0037049527799833571,0,0,0
0.0037049527799834637,0,100,-100
0.0037219553468363802,0,100,-100
0.0037219553468364869,100,0,-100
0.0037480912472347859,100,0,-100
0.0037480912472348926,0,0,0
0.0037499999999998936,0,0,0
0.0037500000000000003,0,0,0
0.0037518973132473566,0,0,0
0.003751897313247465,100,0,-100
0.0037784848265432314,100,0,-100
0.0037784848265433398,0,100,-100
0.0037946185616776957,0,100,-100
0.0037946185616778041,0,0,0
0.003799999999999892,0,0,0
0.0038,0,0,0
0.0038054342027726341,0,0,0
0.0038054342027727434,0,100,-100
0.0038211834170116415,0,100,-100
0.0038211834170117508,100,0,-100
0.0038483816047838169,100,0,-100
0.0038483816047839669,0,0,0
0.0038499999999998908,0,0,0
0.0038500000000000001,0,0,0
0.0038516094341319897,0,0,0
0.0038516094341321007,100,0,-100
0.0038792667608120433,100,0,-100
0.0038792667608121543,0,100,-100
0.0038941246527319329,0,100,-100
0.0038941246527320439,0,0,0
0.0038999999999998892,0,0,0
0.0039000000000000003,0,0,0
0.0039059352205438763,0,0,0
0.0039059352205439882,0,100,-100
0.0039204151673592957,0,100,-100
0.0039204151673594085,100,0,-100
0.0039486486940610828,100,0,-100
0.0039486486940612103,0,0,0
0.0039499999999998885,0,0,0
0.0039500000000000004,0,0,0
0.0039513444478081923,0,0,0
0.0039513444478083068,100,0,-100
0.0039800443850453674,100,0,-100
0.0039800443850454819,0,100,-100
0.0039936121535059871,0,100,-100
0.0039936121535061016,0,0,0
0.0039999999999998865,0,0,0
0.0040000000000000001,0,0,0
0.0040064553425615866,0,0,0
0.0040064553425617011,0,100,-100
0.0040196513392119814,0,100,-100
0.0040196513392120959,100,0,-100
0.0040488922657355812,100,0,-100
0.0040488922657357391,0,0,0
0.0040499999999998844,0,0,0
0.0040499999999999998,0,0,0
0.0040511026296646668,0,0,0
0.0040511026296648073,100,0,-100
0.0040808169144452818,100,0,-100
0.004080816914445398,0,100,-100
0.0040930815721780256,0,100,-100
0.0040930815721781418,0,0,0
0.0040999999999998841,0,0,0
0.0041000000000000003,0,0,0
0.0041069940580819421,0,0,0
0.0041069940580820601,0,100,-100
0.0041188926699344108,0,100,-100
0.0041188926699345287,100,0,-100
0.0041491120943796542,100,0,-100
0.0041491120943797808,0,0,0
0.0041499999999998821,0,0,0
0.00415,0,0,0
0.0041508842329367624,0,0,0
0.0041508842329369315,100,0,-100
0.0041815835697154077,100,0,-100
0.0041815835697155274,0,100,-100
0.0041925334336560711,0,100,-100
0.0041925334336561908,0,0,0
0.0041999999999998809,0,0,0
0.0042000000000000006,0,0,0
0.0042075508368449102,0,0,0
0.0042075508368450316,0,100,-100
0.0042181398922591599,0,100,-100
0.0042181398922592813,100,0,-100
0.0042493079786311491,100,0,-100
0.0042493079786312705,0,0,0
0.0042499999999998797,0,0,0
0.0042500000000000003,0,0,0
0.0042506894884001651,0,0,0
0.0042506894884002935,100,0,-100
0.0042823435778984245,100,0,-100
0.0042823435778985459,0,100,-100
0.0042919682790562696,0,100,-100
0.004291968279056391,0,0,0
0.0042999999999998777,0,0,0
0.0043,0,0,0
0.0043081251295905981,0,0,0
0.0043081251295907213,0,100,-100
0.0043173937336251347,0,100,-100
0.0043173937336252579,100,0,-100
0.0043494797413289668,100,0,-100
0.00434947974132909,0,0,0
0.0043499999999998765,0,0,0
0.0043500000000000006,0,0,0
0.0043505186040849828,0,0,0
0.0043505186040851077,100,0,-100
0.0043830961732053038,100,0,-100
0.0043830961732054287,0,100,-100
0.004391386665169735,0,100,-100
0.0043913866651698599,0,0,0
0.0043999999999998754,0,0,0
0.0044000000000000003,0,0,0
0.0044087163685989639,0,0,0
0.0044087163685990905,0,100,-100
0.0044166549155187067,0,100,-100
0.0044166549155188334,100,0,-100
0.0044496272296227074,100,0,-100
0.004449627229622834,0,0,0
0.0044499999999998733,0,0,0
0.00445,0,0,0
0.0044503717650093474,0,0,0
0.0044503717650094757,100,0,-100
0.0044838405978343734,100,0,-100
0.0044838405978345017,0,100,-100
0.0044907891639181276,0,100,-100
0.0044907891639182559,0,0,0
0.004499999999999873,0,0,0
0.0045000000000000005,0,0,0
0.0045093239682518372,0,0,0
0.0045093239682519673,0,100,-100
0.004515924152819659,0,100,-100
0.0045159241528197891,100,0,-100
0.0045497503150564974,100,0,-100
0.0045497503150566275,0,0,0
0.004549999999999871,0,0,0
0.0045500000000000002,0,0,0
0.0045502491329334396,0,0,0
0.0045502491329335697,100,0,-100
0.0045845761027799694,100,0,-100
0.0045845761027800995,0,100,-100
0.0045901763617984806,0,100,-100
0.0045901763617986107,0,0,0
0.004599999999999869,0,0,0
0.0045999999999999999,0,0,0
0.0046099473256188909,0,0,0
0.0046099473256190227,0,100,-100
0.0046152021531507036,0,100,-100
0.0046152021531508354,100,0,-100
0.0046498488936271617,100,0,-100
0.0046498488936272935,0,0,0
0.0046499999999998686,0,0,0
0.0046500000000000005,0,0,0
0.0046501508461345266,0,0,0
0.0046501508461346602,100,0,-100
0.0046853019486296664,100,0,-100
0.0046853019486297999,0,100,-100
0.0046895488593182251,0,100,-100
0.0046895488593183586,0,0,0
0.0046999999999998666,0,0,0
0.0047000000000000002,0,0,0
0.0047105858210639154,0,0,0
0.0047105858210640507,0,100,-100
0.0047144896162313096,0,100,-100
0.0047144896162314449,100,0,-100
0.004749922885816998,100,0,-100
0.0047499228858171334,0,0,0
0.0047499999999998646,0,0,0
0.0047499999999999999,0,0,0
0.0047500770192034107,0,0,0
0.0047500770192035477,100,0,-100
0.0047860174063480993,100,0,-100
0.0047860174063482364,0,100,-100
0.0047889072704195403,0,100,-100
0.0047889072704196773,0,0,0
0.0047999999999998643,0,0,0
0.0048000000000000004,0,0,0
0.004811238818873396,0,0,0
0.004811238818873533,0,100,-100
0.004813787233237209,0,100,-100
0.0048137872332373495,100,0,-100
0.0048499722366013177,100,0,-100
0.0048499722366014547,0,0,0
0.0048499999999998622,0,0,0
0.0048500000000000001,0,0,0
0.0048500277428627147,0,0,0
0.0048500277428628535,100,0,-100
0.0048867217580477384,100,0,-100
0.0048867217580478772,0,100,-100
0.0048882522218957995,0,100,-100
0.0048882522218959583,0,0,0
0.0048999999999998602,0,0,0
0.0048999999999999998,0,0,0
0.0049119056679048497,0,0,0
0.0049119056679049903,0,100,-100
0.0049130956861646565,0,100,-100
0.004913095686164797,100,0,-100
0.0049499969154315022,100,0,-100
0.0049499969154316427,0,0,0
0.0049499999999998599,0,0,0
0.0049500000000000004,0,0,0
0.0049500030838074659,0,0,0
0.0049500030838076081,100,0,-100
0.004987414297743839,100,0,-100
0.0049874142977439813,0,100,-100
0.0049875843527983164,0,100,-100
0.0049875843527984586,0,0,0
0.0049999999999998579,0,0,0
0.0050000000000000001,0,0,0
0.0050124156472016023,0,0,0
0.0050124156472017463,100,-100,0
0.00501258570225609,100,-100,0
0.005012585702256234,100,0,-100
0.0050499969161924641,100,0,-100
0.0050499969161926081,0,0,0
0.0050499999999998576,0,0,0
0.0050500000000000007,0,0,0
0.005050003084568426,0,0,0
0.0050500030845685717,100,0,-100
0.0050869043138352188,100,0,-100
0.0050869043138353645,100,-100,0
0.0050880943320950091,100,-100,0
0.0050880943320952251,0,0,0
0.0050999999999998555,0,0,0
0.0051000000000000004,0,0,0
0.0051117477781041278,0,0,0
0.0051117477781042735,100,-100,0
0.0051132782419522176,100,-100,0
0.0051132782419523633,100,0,-100
0.0051499722571372161,100,0,-100
0.0051499722571373618,0,0,0
0.0051499999999998535,0,0,0
0.0051500000000000001,0,0,0
0.005150027763398614,0,0,0
0.0051500277633987615,100,0,-100
0.0051862127667627184,100,0,-100
0.0051862127667628658,100,-100,0
0.0051887611811266042,100,-100,0
0.0051887611811267517,0,0,0
0.0051999999999998532,0,0,0
0.0052000000000000006,0,0,0
0.0052110927295804599,0,0,0
0.0052110927295806091,100,-100,0
0.0052139825936517439,100,-100,0
0.0052139825936519078,100,0,-100
0.005249922980796521,100,0,-100
0.0052499229807966702,0,0,0
0.0052499999999998511,0,0,0
0.0052500000000000003,0,0,0
0.0052500771141829267,0,0,0
0.0052500771141830776,100,0,-100
0.005285510383768623,100,0,-100
0.0052855103837687739,100,-100,0
0.0052894141789360171,100,-100,0
0.0052894141789361681,0,0,0
0.0052999999999998491,0,0,0
0.0053,0,0,0
